keyword,count,avg_points,parent
Dumangin,29,0.47413793103448276,Origin
EmilianaNatura,29,0.253448275862069,Origin
Marchiori,29,0.5482758620689655,Origin
d'Alter,29,0.39655172413793105,Origin
LandingEstate,29,0.3603448275862069,Origin
Pago,29,0.37413793103448273,Origin
Moët,29,0.5844827586206897,Origin
Giacosa,28,0.48392857142857143,Origin
MichelleIndian,28,0.39285714285714285,Origin
Wells,28,0.39285714285714285,Origin
Weingüter,28,0.4928571428571429,Origin
Provenance,28,0.46071428571428574,Origin
Stones,28,0.5482142857142857,Origin
Erstes,28,0.5053571428571428,Origin
Bischöfliche,28,0.4928571428571429,Origin
Kellerei,28,0.425,Origin
GrünhäuserAbtsberg,28,0.5517857142857142,Origin
Bergevin,28,0.425,Origin
Coste,28,0.4660714285714286,Origin
Pomar,28,0.2982142857142857,Origin
Leone,28,0.3946428571428572,Origin
MilbrandtThe,28,0.4357142857142858,Origin
Girolamo,28,0.5,Origin
Veneur,28,0.44107142857142856,Origin
Monticello,28,0.5089285714285714,Origin
Kaltern,28,0.425,Origin
Oveja,28,0.2982142857142857,Origin
Amador,28,0.3821428571428571,Origin
Perry,28,0.3607142857142857,Origin
Cie,28,0.49107142857142855,Origin
Fornace,28,0.4357142857142858,Origin
Cambridge,28,0.21428571428571427,Origin
BisquerttLa,28,0.30357142857142855,Origin
Garden,28,0.41785714285714287,Origin
BuxyBuissonnier,28,0.28035714285714286,Origin
LarocheLes,28,0.6267857142857143,Origin
St,28,0.45535714285714285,Origin
Co,28,0.4,Origin
Christophe,28,0.40535714285714286,Origin
Donatella,28,0.5178571428571429,Origin
Chronic,28,0.3875,Origin
Pietra,28,0.24642857142857144,Origin
Malhadinha,28,0.45,Origin
Claret,28,0.41250000000000003,Origin
Cinelli,28,0.5178571428571429,Origin
Savigny-lès-Beaune,28,0.44642857142857145,Origin
Bennett,28,0.4660714285714286,Origin
Osprey's,28,0.3803571428571429,Origin
Aîné,28,0.42678571428571427,Origin
Nieto,28,0.3464285714285715,Origin
Spice,28,0.425,Origin
DuboeufChâteau,28,0.36428571428571427,Origin
Stella,28,0.33749999999999997,Origin
Tinhorn,28,0.4017857142857143,Origin
Toad,28,0.3196428571428571,Origin
Albet,28,0.3071428571428571,Origin
Rufina,28,0.3821428571428571,Origin
ChilcasReserva,28,0.31071428571428567,Origin
Terrassen,28,0.46964285714285714,Origin
Fondo,28,0.37321428571428567,Origin
CartaxoBridão,28,0.33749999999999997,Origin
Brooklyn,27,0.387037037037037,Origin
Barboursville,27,0.37962962962962965,Origin
Renieri,27,0.45,Origin
Trebbiano,27,0.36851851851851847,Origin
D,27,0.5055555555555555,Origin
Case,27,0.42592592592592593,Origin
Stelle,27,0.4666666666666667,Origin
WinesCabernet,27,0.43703703703703706,Origin
Uco,27,0.29444444444444445,Origin
Aubichon,27,0.5277777777777778,Origin
Year,27,0.5185185185185185,Origin
Lobos,27,0.2759259259259259,Origin
Roadhouse,27,0.42962962962962964,Origin
Coyote,27,0.32962962962962966,Origin
Liberty,27,0.32592592592592595,Origin
Barsac,27,0.6425925925925926,Origin
Barão,27,0.4111111111111111,Origin
Caruso,27,0.37037037037037035,Origin
Land,27,0.3851851851851852,Origin
Sauvignon-Shiraz,27,0.4314814814814815,Origin
Generation,27,0.37777777777777777,Origin
Medium,27,0.3222222222222222,Origin
S.L.,27,0.5,Origin
Wunsch,27,0.38148148148148153,Origin
Tua,27,0.5666666666666667,Origin
García,27,0.5777777777777777,Origin
Clif,27,0.4074074074074074,Origin
TrapicheOak,27,0.2777777777777778,Origin
Graf,27,0.45,Origin
Juvé,27,0.36851851851851847,Origin
Roederer,27,0.5722222222222222,Origin
FamilyPinot,27,0.412962962962963,Origin
Dark,27,0.35370370370370374,Origin
Jim,27,0.43703703703703706,Origin
Gernot,27,0.48333333333333334,Origin
Heike,27,0.48333333333333334,Origin
ParducciSmall,27,0.35555555555555557,Origin
O•S,27,0.42962962962962964,Origin
Dumas,27,0.48333333333333334,Origin
Millesimé,27,0.5203703703703704,Origin
Shiloh,27,0.4111111111111111,Origin
Willi,27,0.4759259259259259,Origin
Gewürztraminer),27,0.44259259259259265,Origin
Jack,27,0.39629629629629626,Origin
Tavel,27,0.5074074074074074,Origin
Zind-HumbrechtClos,27,0.7240740740740741,Origin
Moon,27,0.3888888888888889,Origin
Hearst,27,0.387037037037037,Origin
Dom,27,0.40925925925925927,Origin
Adami,27,0.38148148148148153,Origin
Martha,27,0.32407407407407407,Origin
Anita,27,0.5296296296296297,Origin
GrünhäuserHerrenberg,27,0.5740740740740741,Origin
Pizay,27,0.3185185185185185,Origin
Bethel,27,0.5722222222222222,Origin
Guarachi,26,0.5557692307692308,Origin
Refugio,26,0.45769230769230773,Origin
Or,26,0.4346153846153846,Origin
HillsPinot,26,0.4,Origin
Paso,26,0.2826923076923077,Origin
Sigma,26,0.4461538461538461,Origin
Eight,26,0.4519230769230769,Origin
Loma,26,0.32499999999999996,Origin
W.H.,26,0.5557692307692308,Origin
Ponte,26,0.2923076923076923,Origin
Cherry,26,0.46153846153846156,Origin
Catapereiro,26,0.35,Origin
Baga,26,0.5096153846153846,Origin
Grèves,26,0.6269230769230769,Origin
Cliff,26,0.3596153846153846,Origin
SelyemPinot,26,0.5076923076923077,Origin
Julia,26,0.4153846153846154,Origin
Bend,26,0.4673076923076923,Origin
Vite,26,0.4403846153846154,Origin
Obelisco,26,0.44423076923076926,Origin
RayReserve,26,0.475,Origin
777,26,0.48653846153846153,Origin
Jorge,26,0.4807692307692308,Origin
Cerro,26,0.37115384615384617,Origin
Cellers,26,0.4096153846153846,Origin
CasablancaNimbus,26,0.3596153846153846,Origin
Cerasuolo,26,0.41346153846153844,Origin
Barbera),26,0.3596153846153846,Origin
Champy,26,0.44423076923076926,Origin
Ruggeri,26,0.45000000000000007,Origin
Cheia,26,0.42500000000000004,Origin
Robertson,26,0.3346153846153846,Origin
Lucky,26,0.36538461538461536,Origin
dell'Annunziata,26,0.575,Origin
Germano,26,0.5903846153846154,Origin
Shiraz-Viognier,26,0.5115384615384616,Origin
RockCabernet,26,0.37115384615384617,Origin
21,26,0.48846153846153845,Origin
Small,26,0.551923076923077,Origin
Rocche,26,0.5846153846153845,Origin
Expression,26,0.5096153846153846,Origin
Pas,26,0.4096153846153846,Origin
Serralunga,26,0.551923076923077,Origin
Oakville,26,0.49615384615384617,Origin
Air,26,0.375,Origin
France,26,0.34423076923076923,Origin
Prospect,26,0.5499999999999999,Origin
Taittinger,26,0.49230769230769234,Origin
Corner,26,0.45769230769230773,Origin
RidgeThe,26,0.2692307692307692,Origin
Gelber,26,0.4634615384615385,Origin
ChehalemRidgecrest,26,0.44999999999999996,Origin
Claros,26,0.4,Origin
Wolf,26,0.4096153846153846,Origin
Channing,26,0.40576923076923077,Origin
Rare,26,0.5788461538461539,Origin
Molina,26,0.2826923076923077,Origin
Brisas,26,0.4019230769230769,Origin
VillamontLes,26,0.5403846153846155,Origin
BourgeoisLa,26,0.5615384615384615,Origin
CreekEstate,26,0.3423076923076923,Origin
Comte,26,0.5288461538461539,Origin
ViewAnna,26,0.3057692307692308,Origin
E,26,0.41730769230769227,Origin
By,26,0.43076923076923074,Origin
Secco,26,0.34423076923076923,Origin
Conn,26,0.45576923076923076,Origin
alte,25,0.514,Origin
TorinoDon,25,0.332,Origin
Nottingham,25,0.444,Origin
SchlumbergerLes,25,0.43,Origin
Abbés,25,0.43,Origin
Badia,25,0.418,Origin
Arnaldo,25,0.516,Origin
HandsThe,25,0.418,Origin
Hidalgo,25,0.598,Origin
Roland,25,0.47,Origin
CaliterraTributo,25,0.37200000000000005,Origin
Vivác,25,0.196,Origin
CasablancaCefiro,25,0.284,Origin
EcheverriaReserva,25,0.28600000000000003,Origin
CremaChardonnay,25,0.41200000000000003,Origin
Long-Depaquit,25,0.574,Origin
Heaven,25,0.502,Origin
Sopra,25,0.528,Origin
HillIngle,25,0.34,Origin
Leaping,25,0.252,Origin
Doctorberg,25,0.514,Origin
Iris,25,0.48200000000000004,Origin
alle,25,0.474,Origin
Excellence,25,0.434,Origin
Vidi,25,0.326,Origin
Convergence,25,0.376,Origin
Longueville,25,0.69,Origin
Hunter,25,0.42,Origin
Borgogno,25,0.442,Origin
Vici,25,0.326,Origin
Perrin,25,0.444,Origin
Clarendon,25,0.568,Origin
Russiz,25,0.48800000000000004,Origin
D'en,25,0.34600000000000003,Origin
Dosage,25,0.526,Origin
Georg,25,0.442,Origin
VineyardsMerlot,25,0.33399999999999996,Origin
Lazy,25,0.48,Origin
Helena,25,0.3,Origin
Pere,25,0.4,Origin
Presqu'île,25,0.33,Origin
Guicciardini,25,0.43200000000000005,Origin
Rangen,25,0.74,Origin
11,25,0.43,Origin
SiegelCrucero,25,0.27599999999999997,Origin
Teso,25,0.586,Origin
Nada,25,0.496,Origin
RelvasHerdade,25,0.506,Origin
Leon,25,0.488,Origin
Carl,25,0.44,Origin
ViniVeni,25,0.326,Origin
Colina,25,0.43200000000000005,Origin
Ouled,25,0.436,Origin
Scheurebe,25,0.526,Origin
Sauvignon-Malbec,25,0.364,Origin
VinhosGrand'Arte,25,0.444,Origin
Oloroso,25,0.5,Origin
Stags',25,0.52,Origin
Echézeaux,25,0.69,Origin
Cesare,25,0.462,Origin
Sebastiano,25,0.62,Origin
Russian,25,0.32,Origin
Rivetti,24,0.46458333333333335,Origin
Can,24,0.4458333333333333,Origin
Tussock,24,0.25625000000000003,Origin
Windsor,24,0.3770833333333334,Origin
Union,24,0.36041666666666666,Origin
Paradiso,24,0.4604166666666667,Origin
WineryReserve,24,0.47291666666666665,Origin
Waters,24,0.3770833333333334,Origin
Little,24,0.2604166666666667,Origin
Great,24,0.39375,Origin
Cadet,24,0.2520833333333333,Origin
Alessandro,24,0.41875,Origin
Tempus,24,0.41250000000000003,Origin
LeflaiveLes,24,0.5958333333333333,Origin
Xinomavro,24,0.3354166666666667,Origin
Side,24,0.3520833333333333,Origin
Palo,24,0.3854166666666667,Origin
Hillside,24,0.49374999999999997,Origin
Nuits,24,0.3125,Origin
Phillips,24,0.5479166666666667,Origin
DunhamLewis,24,0.5666666666666667,Origin
Assyrtico,24,0.36874999999999997,Origin
Margarita,24,0.48333333333333334,Origin
Heidsieck,24,0.4666666666666666,Origin
Hidden,24,0.4979166666666666,Origin
Asuncion,24,0.4708333333333334,Origin
Nobles,24,0.5645833333333333,Origin
Highlands,24,0.4666666666666666,Origin
Trinity,24,0.5041666666666667,Origin
Bailly-Lapierre,24,0.4145833333333333,Origin
RockReserve,24,0.26458333333333334,Origin
Senesi,24,0.31666666666666665,Origin
Puttonyos,24,0.5645833333333333,Origin
Riberas,24,0.3458333333333334,Origin
Degrees,24,0.3875,Origin
Mezzo,24,0.47500000000000003,Origin
VintnersThe,24,0.6729166666666666,Origin
RanchThérèse,24,0.4270833333333333,Origin
Solar,24,0.3145833333333333,Origin
F.lli,24,0.4458333333333333,Origin
Ten,24,0.42291666666666666,Origin
Home,24,0.4083333333333334,Origin
PedroCastillo,24,0.28125,Origin
Greek,24,0.33125,Origin
Hawkins,24,0.3333333333333333,Origin
Jada,24,0.5875,Origin
Guado,24,0.4375,Origin
D.R.,24,0.5729166666666666,Origin
Sanglier,24,0.3979166666666667,Origin
PenfoldsBin,24,0.51875,Origin
WinemakersLua,24,0.4479166666666667,Origin
CellarsMerlot),24,0.44375000000000003,Origin
Coastal,24,0.3229166666666667,Origin
Kamp,24,0.5666666666666667,Origin
Buttonwood,24,0.27291666666666664,Origin
Quatre,24,0.46249999999999997,Origin
500ml,24,0.45416666666666666,Origin
Ségur,24,0.4791666666666667,Origin
Perla,24,0.3625,Origin
Champagne,24,0.5125000000000001,Origin
Isidro,24,0.3416666666666666,Origin
Boushey,24,0.5041666666666667,Origin
Gaffelière,24,0.56875,Origin
Jesi,24,0.35625,Origin
PlayaBlock,24,0.28958333333333336,Origin
Storia,24,0.3020833333333333,Origin
Jaffelin,24,0.31875000000000003,Origin
Taylor,24,0.6291666666666667,Origin
Beau,23,0.34782608695652173,Origin
Selva,23,0.44782608695652176,Origin
Produced,23,0.40869565217391307,Origin
Conceito,23,0.4934782608695652,Origin
Wirra,23,0.42826086956521736,Origin
Fino,23,0.4043478260869566,Origin
Macabeo,23,0.28043478260869564,Origin
Burrowing,23,0.5173913043478261,Origin
Trincadeira,23,0.3739130434782609,Origin
Vall,23,0.5652173913043478,Origin
Double,23,0.44130434782608696,Origin
Carignane,23,0.43913043478260866,Origin
Jean-Michel,23,0.41956521739130437,Origin
Ambrogio,23,0.523913043478261,Origin
RanchCabernet,23,0.39999999999999997,Origin
ThörleSaulheimer,23,0.5869565217391305,Origin
CaraNicholas,23,0.42608695652173917,Origin
Grains,23,0.5717391304347826,Origin
Navarro,23,0.2673913043478261,Origin
Jacquère,23,0.3760869565217391,Origin
Grimaldi,23,0.5760869565217391,Origin
FonsecaPeriquita,23,0.3282608695652174,Origin
Expedition,23,0.2673913043478261,Origin
Oso,23,0.5369565217391304,Origin
FaluaConde,23,0.3456521739130435,Origin
Vimioso,23,0.3456521739130435,Origin
Petits,23,0.41304347826086957,Origin
Renard,23,0.3304347826086957,Origin
il,23,0.41739130434782606,Origin
Franc-Merlot,23,0.42826086956521736,Origin
Saint-Théobald,23,0.6717391304347826,Origin
Zenato,23,0.4608695652173913,Origin
NovacellaPraepositus,23,0.5043478260869565,Origin
Ordóñez,23,0.4652173913043478,Origin
Millésimé,23,0.5478260869565217,Origin
Enrique,23,0.43478260869565216,Origin
ChileReserva,23,0.2891304347826087,Origin
Altos,23,0.3630434782608695,Origin
Jason-StephensEstate,23,0.3391304347826087,Origin
Wise,23,0.34130434782608693,Origin
Stony,23,0.3652173913043478,Origin
Pin,23,0.32173913043478264,Origin
Moro,23,0.41521739130434787,Origin
Harbes,23,0.41304347826086957,Origin
Kenneth,23,0.36086956521739133,Origin
Limerick,23,0.6065217391304347,Origin
Rafael,23,0.42391304347826086,Origin
Crus,23,0.3978260869565218,Origin
aux,23,0.43913043478260866,Origin
LoosenWehlener,23,0.5956521739130435,Origin
Belcier,23,0.3739130434782609,Origin
Innocent,23,0.4043478260869566,Origin
L'Antica,23,0.39999999999999997,Origin
Vyd,23,0.4826086956521739,Origin
Caillou,23,0.39565217391304347,Origin
MontesClassic,23,0.2826086956521739,Origin
ToroSerie,23,0.3456521739130435,Origin
Adler,23,0.43478260869565216,Origin
Wood,23,0.38913043478260867,Origin
RaymondDistrict,23,0.5282608695652175,Origin
Inspire,23,0.3652173913043478,Origin
Orange,23,0.3739130434782609,Origin
Cal,23,0.36086956521739133,Origin
Descombe,23,0.3282608695652174,Origin
F.,23,0.391304347826087,Origin
Kendall-JacksonGrand,23,0.4782608695652174,Origin
ErrazurizMax,23,0.43260869565217397,Origin
Gallo,23,0.3804347826086957,Origin
ThanischBerncasteler,23,0.591304347826087,Origin
Palacio,23,0.39565217391304347,Origin
Lagar,23,0.40869565217391307,Origin
RitaReserva,23,0.28043478260869564,Origin
Sparr,23,0.31086956521739134,Origin
GårdLawrence,23,0.41521739130434787,Origin
Didier,23,0.4760869565217391,Origin
Eisele,23,0.5760869565217391,Origin
Volker,23,0.5760869565217391,Origin
Heidemanns-BergweilerBernkasteler,23,0.5521739130434782,Origin
Dominique,23,0.4956521739130435,Origin
las,23,0.4043478260869566,Origin
Galil,23,0.3934782608695652,Origin
Joven,23,0.2391304347826087,Origin
Degree,23,0.33695652173913043,Origin
Terrace,23,0.4847826086956522,Origin
Rkatsiteli,23,0.3021739130434783,Origin
Ramos-PintoDuas,23,0.46956521739130436,Origin
MondaviReserve,23,0.5217391304347826,Origin
Ottonel,23,0.3347826086956522,Origin
CompanyPinot,23,0.41956521739130437,Origin
CrestTwo,23,0.3173913043478261,Origin
ApaltaguaReserva,23,0.2391304347826087,Origin
Schmitt,23,0.391304347826087,Origin
B.R.,23,0.38913043478260867,Origin
Murrieta's,23,0.3978260869565218,Origin
Dei,23,0.41739130434782606,Origin
Twin,23,0.3934782608695652,Origin
Lomas,22,0.28863636363636364,Origin
Arrow,22,0.17272727272727273,Origin
Drive,22,0.4977272727272727,Origin
EmaReserve,22,0.27499999999999997,Origin
Angelo,22,0.44090909090909086,Origin
Perrière,22,0.3318181818181818,Origin
Holly's,22,0.4113636363636364,Origin
Roches,22,0.47954545454545455,Origin
Reine,22,0.5090909090909091,Origin
Sandi,22,0.36590909090909096,Origin
Mâcon,22,0.32954545454545453,Origin
Winemaker,22,0.31363636363636366,Origin
VineyardSauvignon,22,0.38863636363636367,Origin
CellarsChardonnay),22,0.42045454545454547,Origin
Guestier,22,0.2318181818181818,Origin
CattinHatschbourg,22,0.525,Origin
Colinas,22,0.40681818181818186,Origin
Lombard,22,0.5568181818181818,Origin
Roca,22,0.3227272727272727,Origin
Bubbly,22,0.3022727272727273,Origin
Señorío,22,0.3227272727272727,Origin
LaneCabernet,22,0.4318181818181818,Origin
Elizabeth,22,0.5272727272727272,Origin
HahnSLH,22,0.44090909090909086,Origin
School,22,0.4022727272727273,Origin
EstatesCabernet,22,0.43409090909090914,Origin
RequinguaPuerto,22,0.25,Origin
Bellene,22,0.6204545454545455,Origin
Champs,22,0.525,Origin
Saignée,22,0.4,Origin
Crane,22,0.4681818181818182,Origin
Thann,22,0.7000000000000001,Origin
Monopole,22,0.4227272727272728,Origin
Eola,22,0.3522727272727273,Origin
Agustí,22,0.4659090909090909,Origin
Mora,22,0.3931818181818182,Origin
Jefferson,22,0.33409090909090905,Origin
Saint-André,22,0.49318181818181817,Origin
Blonde,22,0.41590909090909095,Origin
Matthias,22,0.4681818181818182,Origin
Summit,22,0.45909090909090905,Origin
Fleurie,22,0.5022727272727273,Origin
RoadPinot,22,0.3227272727272727,Origin
RossFort,22,0.5840909090909091,Origin
ToroTerrunyo,22,0.4954545454545455,Origin
AppianoSanct,22,0.48636363636363633,Origin
Barale,22,0.5022727272727273,Origin
Nera,22,0.46136363636363636,Origin
PointPinot,22,0.3613636363636364,Origin
Mi,22,0.43863636363636366,Origin
FaiveleyClos,22,0.5295454545454545,Origin
Walnut,22,0.3977272727272727,Origin
Rothschild,22,0.6772727272727272,Origin
AliciaGran,22,0.3227272727272727,Origin
Nuits-St.-Georges,22,0.4272727272727273,Origin
Mercer,22,0.34545454545454546,Origin
Galets,22,0.5227272727272727,Origin
EstateSauvignon,22,0.36363636363636365,Origin
GamacheEstate,22,0.375,Origin
Inzolia,22,0.29772727272727273,Origin
PichlerLoibner,22,0.6568181818181817,Origin
Roy,22,0.425,Origin
BianchiSignature,22,0.2818181818181818,Origin
FamilyChardonnay,22,0.3795454545454545,Origin
CreekSauvignon,22,0.41818181818181815,Origin
23,22,0.5363636363636364,Origin
Bello,22,0.44090909090909086,Origin
Still,22,0.4454545454545455,Origin
Giant,22,0.4840909090909091,Origin
Beauregard,22,0.38409090909090915,Origin
Edge,22,0.45454545454545453,Origin
WineryChardonnay,22,0.35681818181818187,Origin
Sella,22,0.4318181818181818,Origin
WaterbrookReserve,22,0.38863636363636367,Origin
Dulce,22,0.38181818181818183,Origin
Pearl,22,0.3704545454545455,Origin
SopheniaAltosur,22,0.24545454545454543,Origin
Particulière,22,0.425,Origin
LapostolleCasa,22,0.29545454545454547,Origin
Vento,22,0.41590909090909095,Origin
Doux,22,0.4477272727272727,Origin
Palmer,22,0.6431818181818182,Origin
Santenay,22,0.47045454545454546,Origin
Insolia,21,0.32857142857142857,Origin
Brun,21,0.5166666666666666,Origin
Larrivet,21,0.45952380952380956,Origin
Florent,21,0.33809523809523806,Origin
Müller-Thurgau,21,0.38333333333333336,Origin
Barricas,21,0.4880952380952381,Origin
MateticEQ,21,0.4166666666666667,Origin
Reynvaan,21,0.6166666666666666,Origin
RaymondReserve,21,0.44999999999999996,Origin
Bobal,21,0.30714285714285716,Origin
Laurence,21,0.4904761904761905,Origin
Pecorino,21,0.33809523809523806,Origin
Bockstein,21,0.45952380952380956,Origin
Raventós,21,0.4452380952380952,Origin
Willm,21,0.39285714285714285,Origin
Demoiselles,21,0.44999999999999996,Origin
SchugHeritage,21,0.44047619047619047,Origin
Spot,21,0.5119047619047619,Origin
Barrancas,21,0.49523809523809526,Origin
Shooting,21,0.35238095238095235,Origin
Gambal,21,0.5476190476190477,Origin
Chevalier,21,0.6238095238095238,Origin
Fall,21,0.4095238095238095,Origin
Francesco,21,0.5380952380952382,Origin
CellarsRosé,21,0.4071428571428571,Origin
Arroyo,21,0.41190476190476194,Origin
Encontro,21,0.44047619047619047,Origin
VinhosPortada,21,0.24761904761904763,Origin
Palma,21,0.27380952380952384,Origin
Koenig,21,0.32857142857142857,Origin
Lady,21,0.4547619047619048,Origin
Boschis,21,0.6214285714285714,Origin
Medlock,21,0.4452380952380952,Origin
RamosMarquês,21,0.35714285714285715,Origin
Franc-Cabernet,21,0.4547619047619048,Origin
Pol,21,0.6476190476190476,Origin
Collier,21,0.32142857142857145,Origin
Dinastía,21,0.3547619047619048,Origin
Neil,21,0.41904761904761906,Origin
GroveReserve,21,0.23095238095238094,Origin
Maurice,21,0.4,Origin
PrümGraacher,21,0.6,Origin
Gimonnet,21,0.6,Origin
Privat,21,0.43809523809523804,Origin
Schiava,21,0.4071428571428572,Origin
Mayne,21,0.44761904761904764,Origin
Sémillon,21,0.45000000000000007,Origin
au,21,0.47619047619047616,Origin
Besserat,21,0.4880952380952381,Origin
Bear,21,0.5357142857142857,Origin
MontGrasReserva,21,0.25476190476190474,Origin
Brunelli,21,0.4880952380952381,Origin
Pied,21,0.5738095238095239,Origin
Native,21,0.5214285714285714,Origin
AînéDomaine,21,0.5761904761904761,Origin
Boizel,21,0.4428571428571429,Origin
Grafen,21,0.40238095238095234,Origin
Golden,21,0.4523809523809524,Origin
Center,21,0.5142857142857143,Origin
Carmel,21,0.3547619047619048,Origin
Commanderie,21,0.4,Origin
ZapataCatena,21,0.5238095238095238,Origin
Traditionelle,21,0.4523809523809524,Origin
Sparkling),21,0.3619047619047619,Origin
Mirabelle,21,0.4357142857142857,Origin
KestrelFalcon,21,0.34523809523809523,Origin
London,21,0.40238095238095234,Origin
Catarratto,21,0.3357142857142857,Origin
Dosé,21,0.45952380952380956,Origin
CellarsZinfandel,21,0.40476190476190477,Origin
Savagnin,21,0.47619047619047616,Origin
UndurragaAliwen,21,0.3261904761904762,Origin
MAN,21,0.2976190476190476,Origin
ChampyLes,21,0.5023809523809524,Origin
Convento,21,0.36904761904761907,Origin
Tierra,21,0.41428571428571426,Origin
MichelleEthos,21,0.5095238095238096,Origin
Sauvage,21,0.4904761904761905,Origin
Romain,21,0.4523809523809524,Origin
Laurenz,21,0.4428571428571429,Origin
FamilyLa,21,0.6380952380952382,Origin
Ricardo,21,0.2785714285714286,Origin
Boedecker,21,0.40476190476190477,Origin
Vecchie,20,0.51,Origin
PeltierHybrid,20,0.1925,Origin
KenwoodJack,20,0.40499999999999997,Origin
Oddero,20,0.5625,Origin
Casale,20,0.4025,Origin
AlellaPrivat,20,0.47750000000000004,Origin
Digna,20,0.26999999999999996,Origin
Manzoni,20,0.38,Origin
Ricci,20,0.42000000000000004,Origin
Hart,20,0.395,Origin
Prieuré,20,0.4025,Origin
Foz,20,0.5125,Origin
Swedish,20,0.31,Origin
Brown,20,0.55,Origin
Vidon,20,0.5549999999999999,Origin
Alba,20,0.4,Origin
Tempranillo-Garnacha,20,0.25,Origin
772The,20,0.5625,Origin
Alder,20,0.4625,Origin
Henry's,20,0.5075000000000001,Origin
Bortoli,20,0.2875,Origin
Latah,20,0.32,Origin
Superior,20,0.4725,Origin
Arneis,20,0.37,Origin
Dolce,20,0.2575,Origin
Hurley,20,0.35,Origin
Assemblage,20,0.4175,Origin
TrioneRiver,20,0.44749999999999995,Origin
Hyde,20,0.4,Origin
Gruber,20,0.48,Origin
Chambertin,20,0.7175,Origin
RamosVila,20,0.39249999999999996,Origin
Te,20,0.51,Origin
RutiniTrumpeter,20,0.27999999999999997,Origin
Cloudy,20,0.48,Origin
SupéryDollarhide,20,0.47000000000000003,Origin
Asinari,20,0.4525,Origin
Play,20,0.375,Origin
TriventoReserve,20,0.31,Origin
Lanson,20,0.595,Origin
FaluaTagus,20,0.3025,Origin
RotierRenaissance,20,0.5900000000000001,Origin
Palazzo,20,0.425,Origin
CVNEViña,20,0.4375,Origin
Founder's,20,0.4025,Origin
Mettler,20,0.40499999999999997,Origin
Vini,20,0.36,Origin
Selecció,20,0.40750000000000003,Origin
RothschildMouton,20,0.2475,Origin
RayCabernet,20,0.445,Origin
WilridgeEstate,20,0.3175,Origin
Bardolino,20,0.34750000000000003,Origin
Grange,20,0.36,Origin
Michelle,20,0.4175,Origin
Omaka,20,0.3675,Origin
Bloc,20,0.34500000000000003,Origin
Saperavi,20,0.4125,Origin
Nummer,20,0.6950000000000001,Origin
Tête,20,0.3675,Origin
Dames,20,0.395,Origin
Cava,20,0.425,Origin
Quilceda,20,0.7150000000000001,Origin
Fiori,20,0.36,Origin
Stein,20,0.49000000000000005,Origin
Spicy,20,0.4175,Origin
StallionLimited,20,0.49750000000000005,Origin
N.,20,0.4725,Origin
Ferraud,20,0.34500000000000003,Origin
GueissardCuvée,20,0.48,Origin
Kim,20,0.4125,Origin
Piano,20,0.4175,Origin
BayPinot,20,0.3875,Origin
Blocks,20,0.4325,Origin
MateticCorralillo,20,0.39,Origin
Vecchio,20,0.36,Origin
Yorkville,20,0.35,Origin
Alois,20,0.465,Origin
VineyardsDry,20,0.27749999999999997,Origin
Torelló,20,0.4575,Origin
Comtes,20,0.4325,Origin
Vieil,20,0.3375,Origin
Padre,20,0.3225,Origin
KreuschPiesporter,20,0.4,Origin
Dessert,20,0.4575,Origin
FarrellRussian,20,0.54,Origin
Bouscassé,20,0.635,Origin
Castiglion,20,0.5175,Origin
Enrico,20,0.42750000000000005,Origin
Piero,20,0.44749999999999995,Origin
HogueGenesis,20,0.375,Origin
Production,20,0.3775,Origin
Tonnerre,20,0.585,Origin
Unwooded,20,0.31,Origin
Thorn,20,0.5225,Origin
Dieu,20,0.42750000000000005,Origin
Village,20,0.4575,Origin
Cathedral,20,0.24,Origin
EmaAmplus,20,0.40499999999999997,Origin
Northwest,20,0.28250000000000003,Origin
Mionetto,20,0.35,Origin
Chambolle-Musigny,20,0.43,Origin
CWG,20,0.5775,Origin
Deutz,20,0.6525,Origin
Fontes,20,0.51,Origin
Upland,20,0.485,Origin
Sud,20,0.5375,Origin
Hospices,20,0.5075000000000001,Origin
Cisa,19,0.45526315789473687,Origin
Street,19,0.35000000000000003,Origin
Thirsty,19,0.3684210526315789,Origin
Claudia,19,0.39473684210526316,Origin
Frizzante,19,0.2736842105263158,Origin
FiresteedPinot,19,0.36052631578947364,Origin
Gimenez,19,0.34736842105263155,Origin
Zéro,19,0.5026315789473684,Origin
Carta,19,0.2789473684210526,Origin
VinhosCasa,19,0.2631578947368421,Origin
Oregon,19,0.4342105263157895,Origin
Léon,19,0.39999999999999997,Origin
Brouilly,19,0.34210526315789475,Origin
JCBNo.,19,0.5342105263157895,Origin
Réunis,19,0.29473684210526313,Origin
Duck,19,0.3631578947368421,Origin
Evergreen,19,0.48157894736842105,Origin
Sherwood,19,0.33421052631578946,Origin
RanchJ.D.,19,0.3394736842105263,Origin
Watch,19,0.37105263157894736,Origin
Cadenas,19,0.28157894736842104,Origin
Pleasant,19,0.2026315789473684,Origin
Fine,19,0.37894736842105264,Origin
Suau,19,0.3631578947368421,Origin
Auction,19,0.5684210526315789,Origin
Sauvignon-Syrah),19,0.5631578947368421,Origin
VineyardChardonnay,19,0.42368421052631583,Origin
Kurt,19,0.5,Origin
DoonLe,19,0.5421052631578948,Origin
PinesWinemaker's,19,0.32894736842105265,Origin
Sesta,19,0.5263157894736842,Origin
